"Current.week" "States.reporting.cases.during.current.week..No.." "MMWR.year" "MMWR.week" "Disease" "c" "threshold" "alert" "cumulate" "cumu14" "ycumulate" "ycumu14" "date"
NA "" 2014 53 "Leptospirosis" 0 0.60595105525342 "FALSE" 3 3.60595105525342 3 3.60595105525342 "2015-01-03"
NA "" 2015 1 "Leptospirosis" 0 0.60595105525342 "FALSE" 3 3.60595105525342 0 0.60595105525342 "2015-01-10"
NA "" 2015 2 "Leptospirosis" 0 0.60595105525342 "FALSE" 3 3.60595105525342 0 0.60595105525342 "2015-01-17"
NA "" 2015 3 "Leptospirosis" 0 0.60595105525342 "FALSE" 3 3.60595105525342 0 0.60595105525342 "2015-01-24"
NA "" 2015 4 "Leptospirosis" 0 0.60595105525342 "FALSE" 3 3.60595105525342 0 0.60595105525342 "2015-01-31"
NA "" 2015 5 "Leptospirosis" 0 0.60595105525342 "FALSE" 3 3.60595105525342 0 0.60595105525342 "2015-02-07"
NA "" 2015 6 "Leptospirosis" 0 0 "FALSE" 3 3 0 0 "2015-02-14"
NA "" 2015 7 "Leptospirosis" 0 0 "FALSE" 3 3 0 0 "2015-02-21"
NA "" 2015 8 "Leptospirosis" 0 0 "FALSE" 3 3 0 0 "2015-02-28"
NA "" 2015 9 "Leptospirosis" 0 0 "FALSE" 3 3 0 0 "2015-03-07"
NA "" 2015 10 "Leptospirosis" 0 0 "FALSE" 3 3 0 0 "2015-03-14"
NA "" 2015 11 "Leptospirosis" 0 0 "FALSE" 3 3 0 0 "2015-03-21"
1 "FL (1 )" 2015 12 "Leptospirosis" 1 0.60595105525342 "TRUE" 4 3.60595105525342 1 0.60595105525342 "2015-03-28"
NA "" 2015 13 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-04-04"
NA "" 2015 14 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-04-11"
NA "" 2015 15 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-04-18"
NA "" 2015 16 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-04-25"
NA "" 2015 17 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-05-02"
NA "" 2015 18 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-05-09"
NA "" 2015 19 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-05-16"
NA "" 2015 20 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-05-23"
NA "" 2015 21 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-05-30"
NA "" 2015 22 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-06-06"
NA "" 2015 23 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-06-13"
NA "" 2015 24 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-06-20"
NA "" 2015 25 "Leptospirosis" 0 0.60595105525342 "FALSE" 4 4.60595105525342 1 1.60595105525342 "2015-06-27"
NA "" 2015 26 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-07-04"
NA "" 2015 27 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-07-11"
NA "" 2015 28 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-07-18"
NA "" 2015 29 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-07-25"
NA "" 2015 30 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-08-01"
NA "" 2015 31 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-08-08"
NA "" 2015 32 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-08-15"
NA "" 2015 33 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-08-22"
NA "" 2015 34 "Leptospirosis" 0 0 "FALSE" 4 4 1 1 "2015-08-29"
2 "FL (2 )" 2015 35 "Leptospirosis" 2 1.21190211050684 "TRUE" 6 5.21190211050684 3 2.21190211050684 "2015-09-05"
NA "" 2015 36 "Leptospirosis" 0 1.21190211050684 "FALSE" 6 7.21190211050684 3 4.21190211050684 "2015-09-12"
2 "NYC (2 )" 2015 37 "Leptospirosis" 2 1.73826036411941 "TRUE" 8 7.73826036411941 5 4.73826036411941 "2015-09-19"
NA "" 2015 38 "Leptospirosis" 0 1.73826036411941 "FALSE" 8 9.73826036411941 5 6.73826036411941 "2015-09-26"
NA "" 2015 39 "Leptospirosis" 0 1.73826036411941 "FALSE" 8 9.73826036411941 5 6.73826036411941 "2015-10-03"
NA "" 2015 40 "Leptospirosis" 0 1.73826036411941 "FALSE" 8 9.73826036411941 5 6.73826036411941 "2015-10-10"
NA "" 2015 41 "Leptospirosis" 0 1.73826036411941 "FALSE" 8 9.73826036411941 5 6.73826036411941 "2015-10-17"
NA "" 2015 42 "Leptospirosis" 0 1.73826036411941 "FALSE" 8 9.73826036411941 5 6.73826036411941 "2015-10-24"
1 "FL (1 )" 2015 43 "Leptospirosis" 1 1.84703554447984 "FALSE" 9 9.84703554447984 6 6.84703554447984 "2015-10-31"
NA "" 2015 44 "Leptospirosis" 0 1.84703554447984 "FALSE" 9 10.8470355444798 6 7.84703554447984 "2015-11-07"
NA "" 2015 45 "Leptospirosis" 0 1.84703554447984 "FALSE" 9 10.8470355444798 6 7.84703554447984 "2015-11-14"
1 "FL (1 )" 2015 46 "Leptospirosis" 1 1.94042932060834 "FALSE" 10 10.9404293206083 7 7.94042932060834 "2015-11-21"
NA "" 2015 47 "Leptospirosis" 0 1.94042932060834 "FALSE" 10 11.9404293206083 7 8.94042932060834 "2015-11-28"
NA "" 2015 48 "Leptospirosis" 0 1.94042932060834 "FALSE" 10 11.9404293206083 7 8.94042932060834 "2015-12-05"
NA "" 2015 49 "Leptospirosis" 0 1.50821397671854 "FALSE" 10 11.5082139767185 7 8.50821397671854 "2015-12-12"
NA "" 2015 50 "Leptospirosis" 0 1.50821397671854 "FALSE" 10 11.5082139767185 7 8.50821397671854 "2015-12-19"
NA "" 2015 51 "Leptospirosis" 0 0.869130182059706 "FALSE" 10 10.8691301820597 7 7.86913018205971 "2015-12-26"
NA "" 2016 1 "Leptospirosis" 0 0.869130182059706 "FALSE" 10 10.8691301820597 0 0.869130182059706 "2016-01-09"
NA "" 2016 2 "Leptospirosis" 0 0.869130182059706 "FALSE" 10 10.8691301820597 0 0.869130182059706 "2016-01-16"
NA "" 2016 3 "Leptospirosis" 0 0.869130182059706 "FALSE" 10 10.8691301820597 0 0.869130182059706 "2016-01-23"
NA "" 2016 4 "Leptospirosis" 0 0.869130182059706 "FALSE" 10 10.8691301820597 0 0.869130182059706 "2016-01-30"
NA "" 2016 5 "Leptospirosis" 0 0.869130182059706 "FALSE" 10 10.8691301820597 0 0.869130182059706 "2016-02-06"
NA "" 2016 6 "Leptospirosis" 0 0.60595105525342 "FALSE" 10 10.6059510552534 0 0.60595105525342 "2016-02-13"
NA "" 2016 7 "Leptospirosis" 0 0.60595105525342 "FALSE" 10 10.6059510552534 0 0.60595105525342 "2016-02-20"
NA "" 2016 8 "Leptospirosis" 0 0.60595105525342 "FALSE" 10 10.6059510552534 0 0.60595105525342 "2016-02-27"
3 "PA (1 ), OH (1 ), FL (1 )" 2014 1 "Listeriosis" 3 3 "FALSE" 3 3 3 3 "2014-01-04"
10 "MO (1 ), NC (1 ), FL (3 ), CA (5 )" 2014 2 "Listeriosis" 10 16.3994949366117 "FALSE" 13 19.3994949366117 13 19.3994949366117 "2014-01-11"
4 "NY (2 ), NC (1 ), FL (1 )" 2014 3 "Listeriosis" 4 13.238544461067 "FALSE" 17 26.238544461067 17 26.238544461067 "2014-01-18"
4 "NY (1 ), PA (1 ), OR (1 ), CA (1 )" 2014 4 "Listeriosis" 4 11.6531242374328 "FALSE" 21 28.6531242374328 21 28.6531242374328 "2014-01-25"
3 "OH (1 ), NC (2 )" 2014 5 "Listeriosis" 3 10.699152481501 "FALSE" 24 31.699152481501 24 31.699152481501 "2014-02-01"
5 "PA (1 ), WV (1 ), WA (1 ), CA (2 )" 2014 6 "Listeriosis" 5 10.1122221052878 "FALSE" 29 34.1122221052878 29 34.1122221052878 "2014-02-08"
5 "PA (1 ), TX (1 ), CA (3 )" 2014 7 "Listeriosis" 5 9.67773361327382 "FALSE" 34 38.6777336132738 34 38.6777336132738 "2014-02-15"
3 "NYC (3 )" 2014 8 "Listeriosis" 3 9.27718842512394 "FALSE" 37 43.2771884251239 37 43.2771884251239 "2014-02-22"
5 "MO (1 ), NC (1 ), FL (1 ), TX (1 ), CA (1 )" 2014 9 "Listeriosis" 5 9.02556561020734 "FALSE" 42 46.0255656102073 42 46.0255656102073 "2014-03-01"
7 "NY (1 ), NYC (1 ), OH (1 ), MD (1 ), NC (2 ), CA (1 )" 2014 10 "Listeriosis" 7 9.26653943835008 "FALSE" 49 51.2665394383501 49 51.2665394383501 "2014-03-08"
2 "NY (1 ), NC (1 )" 2014 11 "Listeriosis" 2 9.13282689298898 "FALSE" 51 58.132826892989 51 58.132826892989 "2014-03-15"
1 "WA (1 )" 2014 12 "Listeriosis" 1 9.10699846485217 "FALSE" 52 60.1069984648522 52 60.1069984648522 "2014-03-22"
2 "MO (1 ), FL (1 )" 2014 13 "Listeriosis" 2 8.90401484180899 "FALSE" 54 60.904014841809 54 60.904014841809 "2014-03-29"
6 "PA (3 ), OH (2 ), FL (1 )" 2014 14 "Listeriosis" 6 8.95499665051059 "FALSE" 60 62.9549966505106 60 62.9549966505106 "2014-04-05"
2 "OH (2 )" 2014 15 "Listeriosis" 2 8.99749811591716 "FALSE" 62 68.9974981159172 62 68.9974981159172 "2014-04-12"
9 "NYC (1 ), PA (2 ), OH (1 ), MD (1 ), FL (1 ), AR (1 ), WA (1 ), OR (1 )" 2014 16 "Listeriosis" 9 8.57054227217648 "TRUE" 71 70.5705422721765 71 70.5705422721765 "2014-04-19"
5 "NYC (2 ), OH (1 ), CO (1 ), WA (1 )" 2014 17 "Listeriosis" 5 8.66425175934694 "FALSE" 76 79.6642517593469 76 79.6642517593469 "2014-04-26"
8 "NY (1 ), NYC (2 ), PA (2 ), OH (1 ), SC (1 ), WA (1 )" 2014 18 "Listeriosis" 8 9.38325238403196 "FALSE" 84 85.383252384032 84 85.383252384032 "2014-05-03"
9 "NY (1 ), NYC (1 ), PA (3 ), OH (1 ), MD (1 ), FL (2 )" 2014 19 "Listeriosis" 9 10.2758517273221 "FALSE" 93 94.275851727322 93 94.275851727322 "2014-05-10"
7 "NY (1 ), NYC (2 ), PA (2 ), AR (2 )" 2014 20 "Listeriosis" 7 10.5325800822526 "FALSE" 100 103.532580082253 100 103.532580082253 "2014-05-17"
10 "NY (2 ), PA (2 ), OH (2 ), MD (1 ), MS (1 ), ID (1 ), WA (1 )" 2014 21 "Listeriosis" 10 11.4905226612401 "FALSE" 110 111.49052266124 110 111.49052266124 "2014-05-24"
4 "NYC (1 ), PA (2 ), SC (1 )" 2014 22 "Listeriosis" 4 11.4614143907685 "FALSE" 114 121.461414390768 114 121.461414390768 "2014-05-31"
5 "PA (2 ), FL (1 ), TX (1 ), OR (1 )" 2014 23 "Listeriosis" 5 11.4614143907685 "FALSE" 119 125.461414390768 119 125.461414390768 "2014-06-07"
2 "PA (2 )" 2014 24 "Listeriosis" 2 11.3126167869546 "FALSE" 121 130.312616786955 121 130.312616786955 "2014-06-14"
7 "NYC (1 ), PA (3 ), FL (1 ), WA (1 ), CA (1 )" 2014 25 "Listeriosis" 7 11.4614143907685 "FALSE" 128 132.461414390768 128 132.461414390768 "2014-06-21"
11 "NY (2 ), NYC (1 ), PA (2 ), OH (3 ), MO (1 ), NC (1 ), TN (1 )" 2014 26 "Listeriosis" 11 12.2489839186355 "FALSE" 139 140.248983918636 139 140.248983918636 "2014-06-28"
8 "RI (1 ), NYC (1 ), PA (2 ), OH (1 ), KY (1 ), TN (1 ), CA (1 )" 2014 27 "Listeriosis" 8 12.2234357098927 "FALSE" 147 151.223435709893 147 151.223435709893 "2014-07-05"
12 "PA (3 ), MD (2 ), NC (1 ), FL (2 ), TN (1 ), ID (1 ), WA (1 ), CA (1 )" 2014 28 "Listeriosis" 12 13.3208241465978 "FALSE" 159 160.320824146598 159 160.320824146598 "2014-07-12"
2 "NY (1 ), NYC (1 )" 2014 29 "Listeriosis" 2 13.3208241465978 "FALSE" 161 172.320824146598 161 172.320824146598 "2014-07-19"
7 "NYC (1 ), PA (2 ), FL (2 ), AL (1 ), CO (1 )" 2014 30 "Listeriosis" 7 13.0787076729302 "FALSE" 168 174.07870767293 168 174.07870767293 "2014-07-26"
14 "NY (1 ), PA (2 ), VA (2 ), NC (2 ), FL (2 ), TN (1 ), WA (2 ), CA (2 )" 2014 31 "Listeriosis" 14 14.6626706548519 "FALSE" 182 182.662670654852 182 182.662670654852 "2014-08-02"
14 "RI (1 ), NY (2 ), PA (2 ), VA (1 ), NC (2 ), FL (2 ), TN (2 ), WA (1 ), CA (1 )" 2014 32 "Listeriosis" 14 15.8837710617347 "FALSE" 196 197.883771061735 196 197.883771061735 "2014-08-09"
12 "NY (3 ), NYC (3 ), PA (2 ), FL (2 ), WA (1 ), CA (1 )" 2014 33 "Listeriosis" 12 16.3734173207392 "FALSE" 208 212.373417320739 208 212.373417320739 "2014-08-16"
8 "MA (1 ), NY (1 ), NYC (1 ), PA (3 ), FL (1 ), TX (1 )" 2014 34 "Listeriosis" 8 16.4165131462132 "FALSE" 216 224.416513146213 216 224.416513146213 "2014-08-23"
10 "NY (1 ), PA (2 ), OH (2 ), MD (1 ), FL (1 ), TX (3 )" 2014 35 "Listeriosis" 10 16.4165131462132 "FALSE" 226 232.416513146213 226 232.416513146213 "2014-08-30"
11 "RI (1 ), NY (2 ), NYC (1 ), PA (3 ), MD (1 ), VA (1 ), FL (1 ), WA (1 )" 2014 36 "Listeriosis" 11 16.6373607148622 "FALSE" 237 242.637360714862 237 242.637360714862 "2014-09-06"
16 "RI (2 ), NYC (1 ), PA (2 ), OH (5 ), VA (3 ), FL (1 ), CO (1 ), WA (1 )" 2014 37 "Listeriosis" 16 17.9734168238249 "FALSE" 253 254.973416823825 253 254.973416823825 "2014-09-13"
5 "PA (3 ), FL (1 ), CO (1 )" 2014 38 "Listeriosis" 5 17.4790109254399 "FALSE" 258 270.47901092544 258 270.47901092544 "2014-09-20"
4 "PA (2 ), FL (1 ), WA (1 )" 2014 39 "Listeriosis" 4 17.7507377660427 "FALSE" 262 275.750737766043 262 275.750737766043 "2014-09-27"
12 "NY (2 ), NYC (1 ), PA (3 ), VA (1 ), FL (2 ), TX (1 ), WA (2 )" 2014 40 "Listeriosis" 12 17.8930652654401 "FALSE" 274 279.89306526544 274 279.89306526544 "2014-10-04"
7 "NY (3 ), PA (2 ), OH (2 )" 2014 41 "Listeriosis" 7 17.8998520334433 "FALSE" 281 291.899852033443 281 291.899852033443 "2014-10-11"
7 "PA (2 ), FL (1 ), ID (1 ), WA (3 )" 2014 42 "Listeriosis" 7 17.5228937224281 "FALSE" 288 298.522893722428 288 298.522893722428 "2014-10-18"
7 "ME (1 ), NY (1 ), PA (3 ), CO (1 ), WA (1 )" 2014 43 "Listeriosis" 7 16.9184022326051 "FALSE" 295 304.918402232605 295 304.918402232605 "2014-10-25"
8 "NYC (1 ), PA (2 ), MO (1 ), FL (3 ), TX (1 )" 2014 44 "Listeriosis" 8 16.9010469089985 "FALSE" 303 311.901046908998 303 311.901046908998 "2014-11-01"
11 "NY (1 ), NYC (4 ), PA (2 ), MO (1 ), FL (2 ), WA (1 )" 2014 45 "Listeriosis" 11 16.2994368186654 "FALSE" 314 319.299436818665 314 319.299436818665 "2014-11-08"
12 "NY (1 ), NYC (1 ), PA (2 ), OH (2 ), MO (1 ), FL (2 ), CO (2 ), CA (1 )" 2014 46 "Listeriosis" 12 15.8221716385374 "FALSE" 326 329.822171638537 326 329.822171638537 "2014-11-15"
7 "PA (3 ), MD (1 ), FL (1 ), TX (1 ), WA (1 )" 2014 47 "Listeriosis" 7 15.3719000339185 "FALSE" 333 341.371900033918 333 341.371900033918 "2014-11-22"
13 "NY (1 ), NYC (1 ), PA (2 ), MO (2 ), NC (5 ), FL (2 )" 2014 48 "Listeriosis" 13 16.0534463875485 "FALSE" 346 349.053446387549 346 349.053446387549 "2014-11-29"
9 "PA (2 ), MD (1 ), FL (1 ), OK (1 ), TX (1 ), CO (1 ), WA (1 ), OR (1 )" 2014 49 "Listeriosis" 9 15.9706421027803 "FALSE" 355 361.97064210278 355 361.97064210278 "2014-12-06"
8 "PA (2 ), NE (1 ), NC (4 ), LA (1 )" 2014 50 "Listeriosis" 8 15.7024679725514 "FALSE" 363 370.702467972551 363 370.702467972551 "2014-12-13"
6 "NYC (1 ), PA (2 ), MD (1 ), WA (2 )" 2014 51 "Listeriosis" 6 13.8009280093684 "FALSE" 369 376.800928009368 369 376.800928009368 "2014-12-20"
7 "RI (1 ), PA (2 ), OH (2 ), WA (1 ), CA (1 )" 2014 52 "Listeriosis" 7 13.6741870756126 "FALSE" 376 382.674187075613 376 382.674187075613 "2014-12-27"
5 "ME (1 ), NY (1 ), NC (1 ), FL (1 ), TN (1 )" 2014 53 "Listeriosis" 5 13.5076863996184 "FALSE" 381 389.507686399618 381 389.507686399618 "2015-01-03"
5 "NYC (1 ), OH (1 ), MD (2 ), OR (1 )" 2015 1 "Listeriosis" 5 12.8989794855664 "FALSE" 386 393.898979485566 5 12.8989794855664 "2015-01-10"
3 "NY (1 ), NYC (1 ), NC (1 )" 2015 2 "Listeriosis" 3 13.2850098173954 "FALSE" 389 399.285009817395 8 18.2850098173954 "2015-01-17"
5 "NYC (1 ), OH (1 ), NE (1 ), OK (1 ), TX (1 )" 2015 3 "Listeriosis" 5 13.3207715821512 "FALSE" 394 402.320771582151 13 21.3207715821512 "2015-01-24"
2 "PA (1 ), AK (1 )" 2015 4 "Listeriosis" 2 13.6916342425065 "FALSE" 396 407.691634242506 15 26.6916342425065 "2015-01-31"
5 "OH (1 ), MO (1 ), NC (2 ), MT (1 )" 2015 5 "Listeriosis" 5 13.5633012331389 "FALSE" 401 409.563301233139 20 28.5633012331389 "2015-02-07"
2 "MD (1 ), TX (1 )" 2015 6 "Listeriosis" 2 12.9953605445898 "FALSE" 403 413.99536054459 22 32.9953605445898 "2015-02-14"
4 "MD (1 ), FL (2 ), OR (1 )" 2015 7 "Listeriosis" 4 11.6654616077876 "FALSE" 407 414.665461607788 26 33.6654616077876 "2015-02-21"
7 "RI (1 ), NY (1 ), MD (1 ), NC (3 ), FL (1 )" 2015 8 "Listeriosis" 7 11.6654616077876 "FALSE" 414 418.665461607788 33 37.6654616077876 "2015-02-28"
2 "NY (1 ), TN (1 )" 2015 9 "Listeriosis" 2 9.50640569719286 "FALSE" 416 423.506405697193 35 42.5064056971929 "2015-03-07"
6 "WA (5 ), CA (1 )" 2015 10 "Listeriosis" 6 8.72202035797359 "FALSE" 422 424.722020357974 41 43.7220203579736 "2015-03-14"
1 "TX (1 )" 2015 11 "Listeriosis" 1 8.24151403397653 "FALSE" 423 430.241514033977 42 49.2415140339765 "2015-03-21"
3 "NY (1 ), FL (1 ), OR (1 )" 2015 12 "Listeriosis" 3 7.95149880983213 "FALSE" 426 430.951498809832 45 49.9514988098321 "2015-03-28"
NA "" 2015 13 "Listeriosis" 0 7.62600135281509 "FALSE" 426 433.626001352815 45 52.6260013528151 "2015-04-04"
1 "TN (1 )" 2015 14 "Listeriosis" 1 7.46835764781265 "FALSE" 427 433.468357647813 46 52.4683576478126 "2015-04-11"
2 "FL (2 )" 2015 15 "Listeriosis" 2 7.18252318249007 "FALSE" 429 434.18252318249 48 53.1825231824901 "2015-04-18"
3 "FL (1 ), TN (1 ), ID (1 )" 2015 16 "Listeriosis" 3 7.18252318249007 "FALSE" 432 436.18252318249 51 55.1825231824901 "2015-04-25"
7 "NY (2 ), OH (2 ), VA (1 ), FL (1 ), AZ (1 )" 2015 17 "Listeriosis" 7 7.73286761766895 "FALSE" 439 439.732867617669 58 58.7328676176689 "2015-05-02"
6 "MD (1 ), VA (1 ), FL (1 ), TN (1 ), AR (1 ), TX (1 )" 2015 18 "Listeriosis" 6 8.19041575982343 "FALSE" 445 447.190415759823 64 66.1904157598234 "2015-05-09"
4 "NYC (1 ), SC (1 ), ID (1 ), OR (1 )" 2015 19 "Listeriosis" 4 8.05054474768929 "FALSE" 449 453.050544747689 68 72.0505447476893 "2015-05-16"
4 "NYC (1 ), PA (2 ), FL (1 )" 2015 20 "Listeriosis" 4 8.12634380085411 "FALSE" 453 457.126343800854 72 76.1263438008541 "2015-05-23"
8 "CT (1 ), NYC (1 ), OH (1 ), WV (1 ), WA (4 )" 2015 21 "Listeriosis" 8 8.99266876727381 "FALSE" 461 461.992668767274 80 80.9926687672738 "2015-05-30"
10 "NY (2 ), PA (1 ), OH (1 ), VA (1 ), FL (1 ), WA (3 ), OR (1 )" 2015 22 "Listeriosis" 10 9.96610860916198 "TRUE" 471 470.966108609162 90 89.966108609162 "2015-06-06"
5 "PA (2 ), MD (1 ), FL (1 ), TX (1 )" 2015 23 "Listeriosis" 5 10.0731580646642 "FALSE" 476 481.073158064664 95 100.073158064664 "2015-06-13"
7 "NY (1 ), NYC (2 ), OH (1 ), NC (3 )" 2015 24 "Listeriosis" 7 10.2592750850047 "FALSE" 483 486.259275085005 102 105.259275085005 "2015-06-20"
9 "NY (2 ), NYC (2 ), OH (2 ), TX (2 ), ID (1 )" 2015 25 "Listeriosis" 9 10.9778198606832 "FALSE" 492 493.977819860683 111 112.977819860683 "2015-06-27"
4 "NY (1 ), PA (1 ), MD (1 ), TX (1 )" 2015 26 "Listeriosis" 4 10.9743039504454 "FALSE" 496 502.974303950445 115 121.974303950445 "2015-07-04"
5 "NYC (2 ), PA (1 ), FL (1 ), AK (1 )" 2015 27 "Listeriosis" 5 10.5964700515973 "FALSE" 501 506.596470051597 120 125.596470051597 "2015-07-11"
11 "MA (1 ), NY (2 ), NYC (1 ), OH (3 ), MD (1 ), SC (1 ), TX (1 ), AK (1 )" 2015 28 "Listeriosis" 11 11.4759443877429 "FALSE" 512 512.475944387743 131 131.475944387743 "2015-07-18"
6 "NY (1 ), SC (1 ), FL (3 ), OK (1 )" 2015 29 "Listeriosis" 6 11.2313855427548 "FALSE" 518 523.231385542755 137 142.231385542755 "2015-07-25"
9 "NY (2 ), OH (3 ), MD (1 ), FL (3 )" 2015 30 "Listeriosis" 9 11.4384932024856 "FALSE" 527 529.438493202486 146 148.438493202486 "2015-08-01"
13 "ME (2 ), NY (1 ), NYC (1 ), PA (1 ), OH (2 ), SC (1 ), FL (1 ), TX (2 ), AZ (2 )" 2015 31 "Listeriosis" 13 12.9348866202461 "TRUE" 540 539.934886620246 159 158.934886620246 "2015-08-08"
5 "OH (1 ), NC (1 ), TX (2 ), OR (1 )" 2015 32 "Listeriosis" 5 12.9530414564776 "FALSE" 545 552.953041456478 164 171.953041456478 "2015-08-15"
5 "FL (2 ), LA (1 ), TX (2 )" 2015 33 "Listeriosis" 5 12.8808446445264 "FALSE" 550 557.880844644526 169 176.880844644526 "2015-08-22"
12 "ME (1 ), NY (3 ), NYC (2 ), OH (1 ), FL (4 ), TX (1 )" 2015 34 "Listeriosis" 12 13.6654616077876 "FALSE" 562 563.665461607788 181 182.665461607788 "2015-08-29"
7 "NY (1 ), NYC (2 ), OH (2 ), VA (1 ), OK (1 )" 2015 35 "Listeriosis" 7 13.6071012319542 "FALSE" 569 575.607101231954 188 194.607101231954 "2015-09-05"
5 "NY (2 ), NYC (1 ), OH (2 )" 2015 36 "Listeriosis" 5 13.2592750850047 "FALSE" 574 582.259275085005 193 201.259275085005 "2015-09-12"
9 "NY (3 ), NYC (1 ), TN (1 ), TX (1 ), ID (1 ), CA (1 ), HI (1 )" 2015 37 "Listeriosis" 9 13.439786985834 "FALSE" 583 587.439786985834 202 206.439786985834 "2015-09-19"
12 "NY (3 ), NYC (4 ), PA (2 ), NC (1 ), TX (2 )" 2015 38 "Listeriosis" 12 14.2264942599532 "FALSE" 595 597.226494259953 214 216.226494259953 "2015-09-26"
8 "NYC (1 ), PA (1 ), OH (1 ), FL (2 ), TN (1 ), OK (1 ), TX (1 )" 2015 39 "Listeriosis" 8 14.1285359800475 "FALSE" 603 609.128535980048 222 228.128535980048 "2015-10-03"
8 "NY (2 ), NYC (1 ), FL (1 ), WA (4 )" 2015 40 "Listeriosis" 8 13.9884228221711 "FALSE" 611 616.988422822171 230 235.988422822171 "2015-10-10"
8 "PA (2 ), NC (1 ), OK (1 ), TX (3 ), AZ (1 )" 2015 41 "Listeriosis" 8 13.903790326298 "FALSE" 619 624.903790326298 238 243.903790326298 "2015-10-17"
9 "NY (1 ), SC (2 ), FL (5 ), TN (1 )" 2015 42 "Listeriosis" 9 13.5730618207307 "FALSE" 628 632.573061820731 247 251.573061820731 "2015-10-24"
7 "MA (1 ), RI (1 ), NYC (2 ), NC (1 ), SC (1 ), FL (1 )" 2015 43 "Listeriosis" 7 13.5374097262496 "FALSE" 635 641.53740972625 254 260.53740972625 "2015-10-31"
5 "CT (1 ), NY (1 ), NYC (1 ), MD (1 ), FL (1 )" 2015 44 "Listeriosis" 5 13.5325800822526 "FALSE" 640 648.532580082253 259 267.532580082253 "2015-11-07"
8 "NYC (1 ), VA (1 ), SC (1 ), FL (2 ), TX (1 ), OR (1 ), CA (1 )" 2015 45 "Listeriosis" 8 12.383568079082 "FALSE" 648 652.383568079082 267 271.383568079082 "2015-11-14"
6 "NY (2 ), NYC (1 ), OH (1 ), FL (2 )" 2015 46 "Listeriosis" 6 12.3042961890975 "FALSE" 654 660.304296189097 273 279.304296189097 "2015-11-21"
5 "NY (1 ), VA (3 ), ID (1 )" 2015 47 "Listeriosis" 5 12.3042961890975 "FALSE" 659 666.304296189097 278 285.304296189097 "2015-11-28"
5 "NY (1 ), NYC (2 ), FL (1 ), TN (1 )" 2015 48 "Listeriosis" 5 11.3185465737888 "FALSE" 664 670.318546573789 283 289.318546573789 "2015-12-05"
4 "NYC (1 ), OH (1 ), VA (1 ), AR (1 )" 2015 49 "Listeriosis" 4 11.4717282615221 "FALSE" 668 675.471728261522 287 294.471728261522 "2015-12-12"
4 "PA (1 ), AL (1 ), OK (1 ), TX (1 )" 2015 50 "Listeriosis" 4 11.5741749991749 "FALSE" 672 679.574174999175 291 298.574174999175 "2015-12-19"
5 "NY (2 ), NYC (2 ), PA (1 )" 2015 51 "Listeriosis" 5 11.2498593903964 "FALSE" 677 683.249859390396 296 302.249859390396 "2015-12-26"
2 "PA (1 ), FL (1 )" 2016 1 "Listeriosis" 2 10.0761973229205 "FALSE" 679 687.076197322921 2 10.0761973229205 "2016-01-09"
3 "NY (1 ), NYC (1 ), SC (1 )" 2016 2 "Listeriosis" 3 9.83861638337555 "FALSE" 682 688.838616383376 5 11.8386163833756 "2016-01-16"
4 "ME (1 ), OH (1 ), VA (1 ), KY (1 )" 2016 3 "Listeriosis" 4 9.40357664180144 "FALSE" 686 691.403576641801 9 14.4035766418014 "2016-01-23"
2 "PA (1 ), OH (1 )" 2016 4 "Listeriosis" 2 9.03966603963293 "FALSE" 688 695.039666039633 11 18.0396660396329 "2016-01-30"
4 "NYC (1 ), FL (1 ), WA (1 ), AK (1 )" 2016 5 "Listeriosis" 4 7.96502305464007 "FALSE" 692 695.96502305464 15 18.9650230546401 "2016-02-06"
